order_id,product_id,add_to_cart_order,reordered,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_name,aisle_id,department_id,aisle,department
45215,33120,11,1,3276,prior,9,0,17,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
45253,33120,4,1,8167,prior,29,0,21,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
46056,33120,14,1,165680,prior,14,2,14,15.0,Organic Egg Whites,86,16,eggs,dairy eggs
46066,33120,1,0,49122,prior,2,0,17,16.0,Organic Egg Whites,86,16,eggs,dairy eggs
46460,33120,3,1,74804,prior,50,3,8,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
46469,33120,9,0,29571,prior,7,0,21,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
46644,33120,3,1,205567,prior,37,5,11,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
46753,33120,4,1,97401,prior,14,6,2,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
47061,33120,12,0,48704,prior,18,1,14,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
47226,33120,2,1,111616,prior,24,1,8,11.0,Organic Egg Whites,86,16,eggs,dairy eggs
47269,33120,1,1,5669,prior,37,1,9,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
47460,33120,7,1,59819,prior,44,0,12,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
47622,33120,6,1,92991,prior,7,2,12,16.0,Organic Egg Whites,86,16,eggs,dairy eggs
47673,33120,12,0,29182,prior,14,6,16,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
47858,33120,6,1,87090,prior,12,5,3,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
48357,33120,14,1,144112,prior,18,0,12,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
48388,33120,4,0,104455,prior,2,5,17,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
48499,33120,10,0,26050,prior,17,3,10,13.0,Organic Egg Whites,86,16,eggs,dairy eggs
48551,33120,12,0,109885,prior,6,1,13,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
48589,33120,12,1,198261,prior,84,6,9,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
48821,33120,1,0,99823,prior,1,0,14,,Organic Egg Whites,86,16,eggs,dairy eggs
48979,33120,7,1,32594,prior,66,2,10,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
49164,33120,4,0,149185,prior,18,0,13,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
49202,33120,1,1,119821,prior,5,3,16,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
49495,33120,8,1,109064,prior,16,4,20,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
49496,33120,15,1,108375,prior,9,2,18,27.0,Organic Egg Whites,86,16,eggs,dairy eggs
49503,33120,11,1,203883,prior,27,3,8,17.0,Organic Egg Whites,86,16,eggs,dairy eggs
49602,33120,1,1,149786,prior,13,0,0,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
49699,33120,8,1,56848,prior,4,1,19,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
49711,33120,4,1,46539,prior,23,0,10,15.0,Organic Egg Whites,86,16,eggs,dairy eggs
49989,33120,12,1,115797,prior,33,0,12,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
50035,33120,2,0,92564,prior,1,5,14,,Organic Egg Whites,86,16,eggs,dairy eggs
50195,33120,5,1,7718,prior,18,4,21,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
50407,33120,3,1,121264,prior,21,2,12,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
50496,33120,2,1,32620,prior,9,6,13,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
50848,33120,12,0,142383,prior,1,0,10,,Organic Egg Whites,86,16,eggs,dairy eggs
51768,33120,4,1,175603,prior,14,6,20,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
51783,33120,3,1,150167,prior,55,1,17,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
52527,33120,9,1,29729,prior,12,1,11,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
52634,33120,10,0,158904,prior,29,1,14,15.0,Organic Egg Whites,86,16,eggs,dairy eggs
52641,33120,13,1,96877,prior,24,2,12,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
52752,33120,1,1,203066,prior,19,0,12,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
53570,33120,3,1,112434,prior,47,3,14,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
53620,33120,14,0,2879,prior,1,5,18,,Organic Egg Whites,86,16,eggs,dairy eggs
53801,33120,5,0,20813,prior,13,0,18,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
53838,33120,3,1,65264,prior,8,0,18,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
54263,33120,7,1,95987,prior,9,6,10,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
54637,33120,1,1,155362,prior,5,0,17,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
54824,33120,4,1,184791,prior,13,4,14,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
55330,33120,2,1,37794,prior,39,1,7,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
55339,33120,8,0,37854,prior,17,3,19,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
55438,33120,14,1,148156,prior,14,5,18,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
55507,33120,1,1,34273,prior,13,5,14,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
55763,33120,5,1,116843,prior,14,1,3,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
56038,33120,2,1,133894,prior,10,3,16,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
56058,33120,16,1,40582,prior,21,1,18,15.0,Organic Egg Whites,86,16,eggs,dairy eggs
56502,33120,5,1,198165,prior,62,6,10,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
56566,33120,3,1,24371,prior,4,4,20,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
56672,33120,5,1,164861,prior,2,2,18,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
56974,33120,23,0,206194,prior,11,5,0,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
57082,33120,4,1,179783,prior,17,5,18,28.0,Organic Egg Whites,86,16,eggs,dairy eggs
57096,33120,1,1,116843,prior,24,1,13,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
57141,33120,1,1,107360,prior,86,4,15,0.0,Organic Egg Whites,86,16,eggs,dairy eggs
57212,33120,3,1,161955,prior,9,4,11,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
57311,33120,8,1,145183,prior,20,1,10,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
57460,33120,8,1,52704,prior,2,6,9,17.0,Organic Egg Whites,86,16,eggs,dairy eggs
57584,33120,8,1,205052,prior,18,6,10,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
57793,33120,7,0,31629,prior,6,0,11,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
57913,33120,8,0,124417,prior,25,0,15,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
57937,33120,8,1,76403,prior,6,0,21,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
58821,33120,6,1,36113,prior,20,4,19,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
59118,33120,7,1,66500,prior,42,5,17,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
59122,33120,24,1,8500,prior,8,4,9,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
59407,33120,23,1,60550,prior,42,5,16,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
59416,33120,4,1,3283,prior,3,5,18,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
59520,33120,4,0,50000,prior,1,5,17,,Organic Egg Whites,86,16,eggs,dairy eggs
59697,33120,1,0,117073,prior,3,6,15,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
59727,33120,11,0,135357,prior,5,5,9,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
60028,33120,6,0,84351,prior,18,0,11,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
60071,33120,4,1,66281,prior,13,4,11,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
60202,33120,5,1,133346,prior,8,3,11,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
60745,33120,6,1,136353,prior,19,5,19,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
60794,33120,27,1,108187,prior,27,0,21,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
60801,33120,5,0,67394,prior,2,5,1,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
60837,33120,5,1,37804,prior,58,3,16,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
60869,33120,2,1,197326,prior,12,6,19,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
60951,33120,2,1,27122,prior,77,3,10,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
61229,33120,9,1,62645,prior,3,5,13,17.0,Organic Egg Whites,86,16,eggs,dairy eggs
61255,33120,3,1,136063,prior,14,3,15,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
61326,33120,9,0,133346,prior,1,4,13,,Organic Egg Whites,86,16,eggs,dairy eggs
61486,33120,6,1,52489,prior,59,5,11,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
61744,33120,24,1,163250,prior,42,0,19,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
61818,33120,5,1,156754,prior,11,2,15,18.0,Organic Egg Whites,86,16,eggs,dairy eggs
61961,33120,7,0,162190,prior,11,1,9,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
62019,33120,4,1,81499,prior,5,1,15,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
62020,33120,6,1,132978,prior,37,6,10,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
62420,33120,6,1,29195,prior,38,0,14,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
62723,33120,12,1,152144,prior,86,1,2,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
63193,33120,8,0,124765,prior,5,1,11,15.0,Organic Egg Whites,86,16,eggs,dairy eggs
63402,33120,3,1,111110,prior,92,4,14,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
63503,33120,2,1,61306,prior,80,4,18,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
63507,33120,6,1,203856,prior,4,5,17,19.0,Organic Egg Whites,86,16,eggs,dairy eggs
63578,33120,8,1,63156,prior,7,6,8,19.0,Organic Egg Whites,86,16,eggs,dairy eggs
63595,33120,14,1,145444,prior,21,1,14,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
63614,33120,6,1,34181,prior,19,2,9,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
63690,33120,2,1,32627,prior,5,6,15,15.0,Organic Egg Whites,86,16,eggs,dairy eggs
63809,33120,11,0,146340,prior,1,1,18,,Organic Egg Whites,86,16,eggs,dairy eggs
63962,33120,8,1,146630,prior,7,1,13,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
64006,33120,4,1,46539,prior,16,1,16,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
64360,33120,3,1,73826,prior,28,0,16,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
64610,33120,6,1,35950,prior,4,6,10,13.0,Organic Egg Whites,86,16,eggs,dairy eggs
65017,33120,8,1,859,prior,4,5,18,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
65061,33120,22,1,67382,prior,13,0,14,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
65263,33120,1,1,138711,prior,51,2,1,0.0,Organic Egg Whites,86,16,eggs,dairy eggs
65389,33120,3,1,30381,prior,3,2,14,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
65510,33120,8,0,100872,prior,3,0,17,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
65536,33120,8,0,87735,prior,1,1,14,,Organic Egg Whites,86,16,eggs,dairy eggs
65672,33120,20,1,46093,prior,29,0,16,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
65883,33120,1,1,46539,prior,15,0,11,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
65969,33120,11,1,66901,prior,15,4,9,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
65997,33120,4,1,101318,prior,9,1,16,17.0,Organic Egg Whites,86,16,eggs,dairy eggs
66090,33120,2,1,199237,prior,11,2,23,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
66293,33120,1,1,58028,prior,7,3,16,20.0,Organic Egg Whites,86,16,eggs,dairy eggs
66402,33120,10,0,154166,prior,1,3,15,,Organic Egg Whites,86,16,eggs,dairy eggs
66671,33120,3,1,140190,prior,13,6,11,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
66709,33120,3,1,97629,prior,38,1,18,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
66749,33120,7,1,110139,prior,20,5,14,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
67071,33120,11,0,85587,prior,4,1,9,22.0,Organic Egg Whites,86,16,eggs,dairy eggs
67277,33120,1,1,50577,prior,7,4,11,1.0,Organic Egg Whites,86,16,eggs,dairy eggs
68010,33120,4,1,66500,prior,14,5,10,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
68274,33120,5,0,185662,prior,10,1,10,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
68278,33120,2,0,48818,prior,1,3,9,,Organic Egg Whites,86,16,eggs,dairy eggs
68375,33120,4,0,174655,prior,11,3,16,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
68402,33120,6,1,162212,prior,11,2,12,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
68503,33120,13,1,133114,prior,15,0,10,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
68569,33120,2,1,167031,prior,63,1,13,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
68587,33120,7,1,133114,prior,8,5,19,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
68647,33120,17,1,373,prior,13,6,14,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
69245,33120,11,0,59429,prior,9,6,11,15.0,Organic Egg Whites,86,16,eggs,dairy eggs
69523,33120,1,1,26111,prior,16,6,16,19.0,Organic Egg Whites,86,16,eggs,dairy eggs
69669,33120,6,1,71952,prior,31,3,11,13.0,Organic Egg Whites,86,16,eggs,dairy eggs
69758,33120,3,1,64962,prior,23,1,10,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
69797,33120,14,1,203411,prior,24,3,14,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
70254,33120,12,1,188156,prior,14,0,14,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
71697,33120,11,1,27063,prior,20,4,18,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
71767,33120,2,1,60417,prior,12,2,19,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
71867,33120,12,1,164364,prior,6,5,9,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
71981,33120,13,1,191215,prior,5,0,22,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
71995,33120,2,1,158673,prior,5,6,15,22.0,Organic Egg Whites,86,16,eggs,dairy eggs
72001,33120,7,0,109020,prior,74,6,13,1.0,Organic Egg Whites,86,16,eggs,dairy eggs
72411,33120,7,1,149786,prior,16,4,11,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
72426,33120,2,1,62282,prior,5,0,18,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
72569,33120,2,1,36771,prior,34,5,14,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
72821,33120,4,0,199242,prior,1,1,15,,Organic Egg Whites,86,16,eggs,dairy eggs
72848,33120,1,1,181807,prior,9,0,14,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
72946,33120,8,1,71760,prior,35,2,8,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
72989,33120,4,1,173079,prior,25,5,10,11.0,Organic Egg Whites,86,16,eggs,dairy eggs
73012,33120,8,1,141373,prior,3,5,10,0.0,Organic Egg Whites,86,16,eggs,dairy eggs
73111,33120,24,0,12692,prior,3,1,13,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
73675,33120,4,0,30479,prior,1,0,12,,Organic Egg Whites,86,16,eggs,dairy eggs
74027,33120,1,1,107360,prior,24,0,16,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
74190,33120,4,1,29729,prior,9,2,17,13.0,Organic Egg Whites,86,16,eggs,dairy eggs
74670,33120,9,1,199695,prior,31,3,12,16.0,Organic Egg Whites,86,16,eggs,dairy eggs
74708,33120,7,1,90150,prior,12,6,7,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
74744,33120,3,1,15993,prior,9,5,1,16.0,Organic Egg Whites,86,16,eggs,dairy eggs
75103,33120,1,1,44990,prior,4,5,16,17.0,Organic Egg Whites,86,16,eggs,dairy eggs
75235,33120,20,1,111616,prior,31,0,18,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
75264,33120,5,1,202493,prior,5,5,18,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
75538,33120,5,1,29195,prior,44,0,13,11.0,Organic Egg Whites,86,16,eggs,dairy eggs
75577,33120,2,1,82223,prior,29,1,11,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
75836,33120,6,1,97753,prior,8,3,12,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
75851,33120,1,0,135356,prior,29,0,12,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
75865,33120,2,1,4486,prior,31,3,13,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
76112,33120,5,1,88685,prior,44,0,19,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
76229,33120,9,0,32620,prior,2,2,18,29.0,Organic Egg Whites,86,16,eggs,dairy eggs
76264,33120,6,1,28041,prior,7,0,13,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
76316,33120,14,0,51915,prior,1,4,18,,Organic Egg Whites,86,16,eggs,dairy eggs
76625,33120,5,1,142095,prior,8,6,7,26.0,Organic Egg Whites,86,16,eggs,dairy eggs
76838,33120,1,1,174903,prior,14,3,15,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
76903,33120,17,1,113864,prior,38,5,18,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
77069,33120,4,1,2555,prior,42,6,17,16.0,Organic Egg Whites,86,16,eggs,dairy eggs
77127,33120,7,0,152782,prior,16,4,19,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
77596,33120,11,0,132086,prior,3,0,15,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
77880,33120,5,1,126209,prior,84,6,11,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
78584,33120,16,1,145183,prior,13,2,8,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
78910,33120,1,0,189324,prior,2,2,8,23.0,Organic Egg Whites,86,16,eggs,dairy eggs
79042,33120,6,1,16554,prior,29,0,17,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
79372,33120,12,0,86466,prior,1,3,17,,Organic Egg Whites,86,16,eggs,dairy eggs
79490,33120,6,1,204271,prior,37,5,18,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
79685,33120,9,1,99495,prior,44,5,20,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
79783,33120,14,0,81783,prior,9,2,15,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
79938,33120,6,1,3068,prior,14,6,13,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
79940,33120,18,1,166654,prior,59,1,10,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
80001,33120,4,0,55692,prior,2,2,15,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
80030,33120,2,1,5669,prior,15,2,18,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
80213,33120,3,1,117993,prior,34,6,18,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
80316,33120,7,1,133507,prior,9,5,18,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
80366,33120,7,1,106071,prior,27,3,6,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
80731,33120,1,1,28041,prior,8,0,10,28.0,Organic Egg Whites,86,16,eggs,dairy eggs
80905,33120,8,1,45657,prior,43,4,16,1.0,Organic Egg Whites,86,16,eggs,dairy eggs
80999,33120,7,1,59819,prior,46,1,12,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
81018,33120,5,1,126044,prior,2,0,15,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
81142,33120,2,0,205063,prior,9,0,9,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
81238,33120,9,1,146466,prior,6,6,12,1.0,Organic Egg Whites,86,16,eggs,dairy eggs
81252,33120,6,0,167424,prior,12,1,13,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
81679,33120,1,0,95741,prior,3,1,12,16.0,Organic Egg Whites,86,16,eggs,dairy eggs
81768,33120,1,1,180480,prior,58,0,10,1.0,Organic Egg Whites,86,16,eggs,dairy eggs
81817,33120,8,1,92573,prior,51,0,14,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
81848,33120,4,1,97753,prior,25,6,8,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
81976,33120,10,0,183867,prior,7,0,9,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
82036,33120,2,0,40498,prior,1,4,18,,Organic Egg Whites,86,16,eggs,dairy eggs
82141,33120,14,1,144345,prior,40,0,3,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
82237,33120,5,1,76743,prior,9,1,10,0.0,Organic Egg Whites,86,16,eggs,dairy eggs
82382,33120,6,0,183238,prior,1,0,13,,Organic Egg Whites,86,16,eggs,dairy eggs
82487,33120,6,1,176081,prior,7,0,14,22.0,Organic Egg Whites,86,16,eggs,dairy eggs
82549,33120,15,0,162540,prior,2,1,9,22.0,Organic Egg Whites,86,16,eggs,dairy eggs
82556,33120,8,1,83518,prior,68,0,19,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
82736,33120,6,0,201771,prior,1,6,20,,Organic Egg Whites,86,16,eggs,dairy eggs
82827,33120,21,0,53621,prior,2,1,14,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
82927,33120,1,0,74322,prior,8,5,12,19.0,Organic Egg Whites,86,16,eggs,dairy eggs
83065,33120,5,1,198261,prior,10,1,14,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
83094,33120,1,1,102001,prior,12,5,6,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
83163,33120,6,0,191584,prior,32,1,21,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
83233,33120,3,1,152885,prior,7,2,20,22.0,Organic Egg Whites,86,16,eggs,dairy eggs
83328,33120,2,1,203856,prior,5,1,14,17.0,Organic Egg Whites,86,16,eggs,dairy eggs
83444,33120,5,1,107360,prior,80,1,14,1.0,Organic Egg Whites,86,16,eggs,dairy eggs
83462,33120,20,0,14980,prior,23,3,7,24.0,Organic Egg Whites,86,16,eggs,dairy eggs
83479,33120,5,1,51549,prior,37,5,20,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
83673,33120,6,1,22097,prior,29,4,10,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
83737,33120,6,1,198072,prior,26,4,9,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
83889,33120,16,1,127476,prior,6,1,16,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
83943,33120,1,1,150363,prior,3,0,17,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
84049,33120,10,1,42980,prior,63,4,15,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
84134,33120,8,0,186754,prior,3,0,11,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
84437,33120,23,0,23726,prior,4,6,8,15.0,Organic Egg Whites,86,16,eggs,dairy eggs
84558,33120,5,0,90826,prior,2,1,11,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
84959,33120,4,1,14035,prior,17,0,14,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
84970,33120,9,0,176849,prior,1,2,19,,Organic Egg Whites,86,16,eggs,dairy eggs
85233,33120,15,1,16475,prior,38,2,12,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
85239,33120,11,1,36975,prior,29,5,23,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
85541,33120,9,1,132856,prior,6,2,9,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
85578,33120,4,1,173636,prior,12,2,11,11.0,Organic Egg Whites,86,16,eggs,dairy eggs
85776,33120,1,1,157482,prior,49,4,8,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
85991,33120,2,0,38423,prior,4,0,13,0.0,Organic Egg Whites,86,16,eggs,dairy eggs
86473,33120,23,1,12726,prior,32,0,11,1.0,Organic Egg Whites,86,16,eggs,dairy eggs
86598,33120,4,1,100834,prior,24,6,22,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
87383,33120,26,1,48632,prior,19,1,11,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
87659,33120,3,1,54448,prior,11,4,10,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
87685,33120,1,1,67585,prior,8,6,17,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
87767,33120,8,1,75621,prior,4,5,11,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
88192,33120,8,0,202056,prior,1,6,15,,Organic Egg Whites,86,16,eggs,dairy eggs
88466,33120,11,1,97401,prior,59,1,9,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
88523,33120,10,0,201767,prior,9,3,15,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
88647,33120,1,1,44990,prior,14,4,12,16.0,Organic Egg Whites,86,16,eggs,dairy eggs
88999,33120,1,1,148296,prior,36,4,19,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
89055,33120,6,0,175055,prior,1,1,10,,Organic Egg Whites,86,16,eggs,dairy eggs
89132,33120,2,1,107024,prior,45,4,13,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
89264,33120,3,1,111041,prior,19,3,9,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
89328,33120,6,1,146466,prior,16,5,14,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
89349,33120,3,1,116565,prior,10,4,22,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
89462,33120,10,0,37556,prior,1,0,13,,Organic Egg Whites,86,16,eggs,dairy eggs
89707,33120,7,1,183001,prior,22,2,11,13.0,Organic Egg Whites,86,16,eggs,dairy eggs
89717,33120,5,1,141845,prior,8,5,9,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
89846,33120,3,0,74255,prior,3,4,16,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
89848,33120,17,1,157067,prior,7,6,13,19.0,Organic Egg Whites,86,16,eggs,dairy eggs
90056,33120,8,1,9834,prior,19,0,9,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
90074,33120,2,1,108666,prior,21,0,22,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
90352,33120,2,1,37804,prior,50,5,19,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
90485,33120,5,1,87227,prior,7,6,11,15.0,Organic Egg Whites,86,16,eggs,dairy eggs
90991,33120,3,1,184136,prior,6,2,17,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
91077,33120,6,0,190820,prior,1,4,8,,Organic Egg Whites,86,16,eggs,dairy eggs
91466,33120,1,0,47143,prior,55,6,16,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
91779,33120,1,1,87792,prior,8,2,10,21.0,Organic Egg Whites,86,16,eggs,dairy eggs
91843,33120,16,1,97305,prior,11,6,16,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
